	stem	count	lyric_count	p_english	p_lyrics	cliche
1497	guitar	7712.0	5149.0	2.33841648942e-05	0.000110065450145	1.5490161108
1498	gun	47305.0	12918.0	0.000143437230332	0.000276136237129	0.6549968365
1499	gut	6067.0	3459.0	1.83962303441e-05	7.39398702762e-05	1.39110642804
1500	guy	110409.0	8728.0	0.0003347798576	0.000186570450353	-0.584664256683
1501	gym	7229.0	1.0	2.19196224093e-05	2.13760827627e-08	-6.93286484595
1502	ha	5372.0	17112.0	1.62888658988e-05	0.000365787528236	3.11157084017
1503	habit	14501.0	1398.0	4.39696285181e-05	2.98837637023e-05	-0.386183821708
1504	habitat	9665.0	1.0	2.93060105942e-05	2.13760827627e-08	-7.2232752446
1505	hair	69564.0	9449.0	0.000210930503981	0.000201982606025	-0.0433471292992
1506	half	92959.0	7634.0	0.00028186833304	0.000163185015811	-0.546555434362
1507	halfway	5695.0	750.0	1.72682597345e-05	1.6032062072e-05	-0.074279522305
1508	hall	20236.0	3043.0	6.13591754149e-05	6.5047419847e-05	0.0583718215311
1509	hallway	8717.0	1.0	2.64315048474e-05	2.13760827627e-08	-7.12003927397
1510	hand	253213.0	55921.0	0.000767787155779	0.00119537192417	0.442700095737
1511	handl	37735.0	2470.0	0.000114419276748	5.27989244239e-05	-0.773378748051
1512	handsom	7512.0	613.0	2.27777290827e-05	1.31035387335e-05	-0.552900937906
1513	hang	46632.0	11694.0	0.000141396573826	0.000249971911827	0.569780036056
1514	happen	182714.0	13589.0	0.000554021564378	0.000290479588663	-0.645670299816
1515	happi	58705.0	18127.0	0.000178004071592	0.00038748425224	0.777868784445
1516	happili	5331.0	1.0	1.61645465575e-05	2.13760827627e-08	-6.62830296978
1517	harass	5882.0	1.0	1.78352772184e-05	2.13760827627e-08	-6.72666097207
1518	hard	137610.0	35044.0	0.000417258160153	0.000749103444337	0.585171964573
1519	hardli	20757.0	1.0	6.29389407041e-05	2.13760827627e-08	-7.98764767112
1520	hardwar	6951.0	1.0	2.10766766312e-05	2.13760827627e-08	-6.89364966605
1521	harm	13429.0	1853.0	4.0719132568e-05	3.96098813593e-05	-0.0276194532499
1522	harmoni	5410.0	1341.0	1.6404088703e-05	2.86653269848e-05	0.558157658487
1523	harsh	8092.0	1.0	2.45363929362e-05	2.13760827627e-08	-7.04564005124
1524	harvest	10190.0	675.0	3.08979045996e-05	1.44288558648e-05	-0.761458288298
1525	hat	18198.0	5454.0	5.5179594495e-05	0.000116585155388	0.748028733535
1526	hate	24921.0	19947.0	7.5564934301e-05	0.000426388722868	1.73035908161
1527	haul	6401.0	1.0	1.94089781494e-05	2.13760827627e-08	-6.8112183601
1528	have	4303955.0	293634.0	0.013050362217	0.00627674468595	-0.7319644055
1529	hay	6955.0	9567.0	2.10888053474e-05	0.000204504983791	2.27184999837
1530	hazard	5159.0	1.0	1.56430117595e-05	2.13760827627e-08	-6.5955068942
1531	he	2909254.0	143897.0	0.0088213790528	0.00307595418131	-1.053563057
1532	head	201789.0	45793.0	0.000611860379907	0.000978874957953	0.469899791039
1533	headach	5256.0	1.0	1.59371331281e-05	2.13760827627e-08	-6.61413441312
1534	headlin	9272.0	1.0	2.81143642245e-05	2.13760827627e-08	-7.18176323797
1535	headquart	11135.0	1.0	3.37633138093e-05	2.13760827627e-08	-7.36485743265
1536	heal	5797.0	5043.0	1.75775419984e-05	0.000107799585372	1.81365174778
1537	health	117762.0	876.0	0.000357075470212	1.87254485001e-05	-2.94806367953
1538	healthi	26009.0	1.0	7.8863945116e-05	2.13760827627e-08	-8.21320676391
1539	hear	217630.0	45402.0	0.000659893128363	0.000970516909593	0.38575093086
1540	heart	84536.0	90639.0	0.000256328288836	0.00193750676553	2.02269825191
1541	heat	47013.0	5897.0	0.000142551834047	0.000126054760052	-0.122989265145
1542	heaven	12461.0	19369.0	3.778398324e-05	0.000414033347031	2.39406122995
1543	heavi	39160.0	4386.0	0.000118740131906	9.37554989973e-05	-0.236247020621
1544	heavili	13964.0	1.0	4.2341348364e-05	2.13760827627e-08	-7.59124672118
1545	heel	10288.0	1940.0	3.11950581473e-05	4.14696005597e-05	0.284700952626
1546	height	17403.0	829.0	5.2769012144e-05	1.77207726103e-05	-1.09118658195
1547	helicopt	9986.0	1.0	3.02793400718e-05	2.13760827627e-08	-7.25594824401
1548	hell	27278.0	19118.0	8.27117803404e-05	0.000408667950258	1.59754093018
1549	hello	16600.0	5935.0	5.03341723605e-05	0.000126867051197	0.924455479745
1550	helmet	6203.0	1.0	1.88086066959e-05	2.13760827627e-08	-6.77979717793
1551	help	269923.0	22403.0	0.000818454867836	0.000478888382133	-0.535950707629
1552	henc	8468.0	1.0	2.5676492262e-05	2.13760827627e-08	-7.09105848521
1553	her	1375311.0	99745.0	0.00417018921225	0.00213215737517	-0.670827090097
1554	herb	8279.0	1.0	2.510341042e-05	2.13760827627e-08	-7.06848632009
1555	here	412315.0	96916.0	0.00125021290824	0.00207168443703	0.505048150664
1556	heritag	9670.0	1.0	2.93211714895e-05	2.13760827627e-08	-7.2237924414
1557	hero	18348.0	3945.0	5.56344213537e-05	8.43286464989e-05	0.415919524609
1558	herself	52915.0	1225.0	0.000160447754847	2.61857013843e-05	-1.8127548615
1559	hesit	7462.0	1568.0	2.26261201298e-05	3.35176977719e-05	0.392968594175
1560	hey	27659.0	47193.0	8.38670405614e-05	0.00100880147382	2.48728555126
1561	hi	1840281.0	1701.0	0.00558006150878	3.63607167794e-05	-5.03346609587
1562	hidden	6787.0	2147.0	2.05793992657e-05	4.58944496916e-05	0.802053648221
1563	hide	31098.0	18479.0	9.42947043414e-05	0.000395008633372	1.43248259081
1564	high	264707.0	25959.0	0.00080263902187	0.000554901732437	-0.369114036577
1565	high-tech	5681.0	1.0	1.72258092277e-05	2.13760827627e-08	-6.69189140551
1566	highli	29554.0	1.0	8.96130198761e-05	2.13760827627e-08	-8.34098323042
1567	highlight	9119.0	1.0	2.76504408287e-05	2.13760827627e-08	-7.16512428089
1568	highway	12649.0	3208.0	3.83540329029e-05	6.85744735028e-05	0.581060676385
1569	hike	6111.0	1.0	1.85296462226e-05	2.13760827627e-08	-6.76485455785
1570	hill	18131.0	5373.0	5.49764384981e-05	0.000114853692684	0.736754378349
1571	him	677707.0	40487.0	0.00205492897277	0.000865453462814	-0.864742959166
1572	himself	109288.0	1680.0	0.000331380784876	3.59118190414e-05	-2.22220165912
1573	hint	6951.0	1.0	2.10766766312e-05	2.13760827627e-08	-6.89364966605
1574	hip	12863.0	4052.0	3.90029192213e-05	8.66158873545e-05	0.797846760336
1575	hire	25073.0	1.0	7.60258255178e-05	2.13760827627e-08	-8.17655570189
1576	hispan	8690.0	1.0	2.63496360128e-05	2.13760827627e-08	-7.11693707121
1577	histor	48199.0	1.0	0.00014614799841	2.13760827627e-08	-8.83010240589
1578	histori	114904.0	3464.0	0.000348409502465	7.40467506901e-05	-1.54868185938
1579	historian	13437.0	1.0	4.07433900005e-05	2.13760827627e-08	-7.55277622783
1580	hit	89765.0	18967.0	0.000272183553129	0.000405440161761	0.398496629725
1581	hockey	6171.0	1.0	1.87115769661e-05	2.13760827627e-08	-6.77462503128
1582	hold	188352.0	51509.0	0.000571116989907	0.00110106064702	0.656435144118
1583	hole	32302.0	6779.0	9.79454479271e-05	0.000144908465048	0.391691597678
1584	holi	14090.0	6487.0	4.27234029253e-05	0.000138666648882	1.17732599537
1585	holiday	18299.0	1806.0	5.54858445798e-05	3.86052054695e-05	-0.362740811505
1586	home	268464.0	50312.0	0.00081403091859	0.00107547347596	0.27851793754
1587	homeland	6726.0	1.0	2.03944363432e-05	2.13760827627e-08	-6.86074474525
1588	homeless	9149.0	1.0	2.77414062004e-05	2.13760827627e-08	-7.16840871563
1589	homework	5093.0	1.0	1.54428879417e-05	2.13760827627e-08	-6.58263117984
1590	honest	12916.0	2303.0	3.91636247114e-05	4.92291186025e-05	0.228736914988
1591	honestli	5042.0	1.0	1.52882468097e-05	2.13760827627e-08	-6.5725669607
1592	honey	11009.0	10417.0	3.3381259248e-05	0.000222674654139	1.89771711396
1593	honor	28339.0	1392.0	8.59289223208e-05	2.97555072057e-05	-1.06050623887
1594	hook	14182.0	3654.0	4.30023633986e-05	7.8108206415e-05	0.59684005012
1595	hope	121390.0	30072.0	0.000368076215834	0.000642821560841	0.557577150398
1596	horizon	9857.0	1653.0	2.98881889734e-05	3.53346648068e-05	0.167401103202
1597	hormon	6230.0	1.0	1.88904755305e-05	2.13760827627e-08	-6.78414046474
1598	horn	7813.0	1382.0	2.36904149791e-05	2.95417463781e-05	0.220733859377
1599	horribl	7538.0	1.0	2.28565657382e-05	2.13760827627e-08	-6.97472102678
1600	horror	8875.0	1228.0	2.69105891385e-05	2.62498296326e-05	-0.0248603585906
1601	hors	30993.0	3515.0	9.39763255403e-05	7.5136930911e-05	-0.223730700227
1602	hospit	58669.0	736.0	0.000177894913146	1.57327969134e-05	-2.42544549151
1603	host	29139.0	680.0	8.83546655671e-05	1.45357362786e-05	-1.80474881685
1604	hostag	8605.0	1.0	2.60919007929e-05	2.13760827627e-08	-7.1071075616
1605	hostil	6319.0	1.0	1.91603394666e-05	2.13760827627e-08	-6.79832509973
1606	hot	54601.0	13147.0	0.000165560008738	0.000281031360081	0.529132545159
1607	hotel	39642.0	1789.0	0.000120201642212	3.82418120625e-05	-1.1452412107
1608	hour	138955.0	9418.0	0.000421336440985	0.000201319947459	-0.738536240841
1609	hous	177922.0	15016.0	0.000539491362333	0.000320983258765	-0.519237805676
1610	household	18450.0	1.0	5.59437036176e-05	2.13760827627e-08	-7.86982850242
1611	how	538893.0	97291.0	0.00163402006903	0.00207970046807	0.241180599097
1612	howev	142282.0	1.0	0.000431424500711	2.13760827627e-08	-9.91257513571
1613	hug	7478.0	1450.0	2.26746349947e-05	3.09953200059e-05	0.312589326923
1614	huge	42582.0	1.0	0.000129116248642	2.13760827627e-08	-8.70619576071
1615	huh	7563.0	5524.0	2.29323702146e-05	0.000118081481181	1.63882544572
1616	human	131505.0	7985.0	0.000398746707004	0.00017068802086	-0.848488944996
1617	humor	9654.0	1.0	2.92726566246e-05	2.13760827627e-08	-7.22213646917
1618	hundr	61266.0	3999.0	0.000185769482159	8.54829549681e-05	-0.776189562891
1619	hunger	5460.0	1983.0	1.65556976559e-05	4.23887721185e-05	0.940153206827
1620	hungri	9653.0	2962.0	2.92696244456e-05	6.33159571432e-05	0.771587115025
1621	hunt	20912.0	1725.0	6.3408928458e-05	3.68737427657e-05	-0.542104959353
1622	hunter	10839.0	1.0	3.28657888082e-05	2.13760827627e-08	-7.33791487277
1623	hurri	8723.0	2995.0	2.64496979217e-05	6.40213678743e-05	0.883972163162
1624	hurrican	6439.0	1030.0	1.95242009536e-05	2.20173652456e-05	0.120176700731
1625	hurt	34445.0	19457.0	0.000104443407648	0.000415914442314	1.38183420049
1626	husband	60126.0	692.0	0.000182312798033	1.47922492718e-05	-2.51162053662
1627	hypothesi	9890.0	1.0	2.99882508823e-05	2.13760827627e-08	-7.24628827757
1628	i	3978265.0	2078808.0	0.0120628118196	0.0444367718558	1.30394000496
1629	ice	31686.0	5661.0	9.60776256274e-05	0.00012101000452	0.230716759148
1630	icon	6030.0	1.0	1.82840397189e-05	2.13760827627e-08	-6.75151114268
1631	idea	122140.0	2860.0	0.000370350350127	6.11355967014e-05	-1.80135515592
1632	ideal	17587.0	780.0	5.33269330906e-05	1.66733445549e-05	-1.16263020501
1633	ident	38410.0	541.0	0.000116465997613	1.15644607746e-05	-2.30966269545
1634	identif	9793.0	1.0	2.96941295137e-05	2.13760827627e-08	-7.23643197667
1635	identifi	53484.0	1.0	0.000162173064731	2.13760827627e-08	-8.93414667569
1636	ideolog	15278.0	1.0	4.6325631646e-05	2.13760827627e-08	-7.68117801706
1637	ie	13724.0	1.0	4.16136253901e-05	2.13760827627e-08	-7.57391025693
1638	if	933542.0	164651.0	0.00283066650204	0.00351959340296	0.217833275404
1639	ignor	27023.0	4396.0	8.19385746806e-05	9.39692598249e-05	0.136997828351
1640	ill	25172.0	3392.0	7.63260112445e-05	7.25076727311e-05	-0.0513214006891
1641	illeg	17258.0	1.0	5.23293461806e-05	2.13760827627e-08	-7.80303993602
1642	illus	6035.0	2379.0	1.82992006142e-05	5.08537008925e-05	1.02209552382
1643	illustr	15091.0	1.0	4.57586141622e-05	2.13760827627e-08	-7.66886267157
1644	imag	72216.0	2179.0	0.000218971842843	4.657848434e-05	-1.54780442499
1645	imagin	54400.0	4567.0	0.000164950540748	9.76245699773e-05	-0.524516472613
1646	immedi	48747.0	1.0	0.000147809632534	2.13760827627e-08	-8.84140778902
1647	immigr	32141.0	1.0	9.74572670988e-05	2.13760827627e-08	-8.42489660564
1648	immun	6492.0	1.0	1.96849064436e-05	2.13760827627e-08	-6.82533478159
1649	impact	43782.0	1.0	0.000132754863511	2.13760827627e-08	-8.73398690595
1650	implement	25417.0	1.0	7.70688951137e-05	2.13760827627e-08	-8.19018237342
1651	impli	12061.0	1.0	3.65711116169e-05	2.13760827627e-08	-7.44474123854
1652	implic	14791.0	1.0	4.48489604449e-05	2.13760827627e-08	-7.64878301963
1653	import	176084.0	1530.0	0.000533918217225	3.2705406627e-05	-2.79270227146
1654	importantli	5130.0	1.0	1.55550785668e-05	2.13760827627e-08	-6.58986979112
1655	impos	14881.0	587.0	4.51218565601e-05	1.25477605817e-05	-1.27982454356
1656	imposs	22233.0	1555.0	6.74144369935e-05	3.3239808696e-05	-0.70711097896
1657	impress	31742.0	1568.0	9.62474276547e-05	3.35176977719e-05	-1.05484865611
1658	improv	65911.0	1.0	0.000199853953883	2.13760827627e-08	-9.14306947909
1659	impuls	5305.0	1.0	1.6085709902e-05	2.13760827627e-08	-6.623413904
1660	in	7291468.0	626410.0	0.0221090365707	0.0133901920034	-0.501463920637
1661	incent	12105.0	1.0	3.67045274954e-05	2.13760827627e-08	-7.44838272233
1662	incid	17880.0	1.0	5.42153615546e-05	2.13760827627e-08	-7.83844690168
1663	includ	237213.0	1.0	0.000719272290853	2.13760827627e-08	-10.4237226036
1664	incom	34925.0	1.0	0.000105898853596	2.13760827627e-08	-8.50796703708
1665	incorpor	13310.0	1.0	4.03583032602e-05	2.13760827627e-08	-7.54327976434
1666	increas	125559.0	587.0	0.000380717370326	1.25477605817e-05	-3.41251507973
1667	increasingli	23529.0	1.0	7.13441410525e-05	2.13760827627e-08	-8.11299783483
1668	incred	16483.0	694.0	4.99794074108e-05	1.48350014373e-05	-1.21462171818
1669	inde	46184.0	876.0	0.000140038157608	1.87254485001e-05	-2.01203145876
1670	independ	46303.0	736.0	0.000140398986916	1.57327969134e-05	-2.18874076702
1671	index	12751.0	1.0	3.86633151668e-05	2.13760827627e-08	-7.50037383184
1672	indian	42121.0	1056.0	0.000127718414096	2.25731433974e-05	-1.73306709634
1673	indic	69504.0	1.0	0.000210748573238	2.13760827627e-08	-9.19614843681
1674	indigen	8785.0	1.0	2.66376930233e-05	2.13760827627e-08	-7.12780985358
1675	individu	97063.0	1.0	0.000294312395893	2.13760827627e-08	-9.53012438415
1676	industri	92468.0	797.0	0.000280379533122	1.70367379619e-05	-2.80077209187
1677	inevit	13309.0	1.0	4.03552710811e-05	2.13760827627e-08	-7.54320463004
1678	infant	10205.0	1.0	3.09433872855e-05	2.13760827627e-08	-7.2776419282
1679	infect	12402.0	1081.0	3.76050846756e-05	2.31075454665e-05	-0.486980064225
1680	inflat	9758.0	1.0	2.95880032466e-05	2.13760827627e-08	-7.23285159333
1681	influenc	49835.0	1.0	0.000151108643349	2.13760827627e-08	-8.86348168036
1682	influenti	6161.0	1.0	1.86812551755e-05	2.13760827627e-08	-6.77300323397
1683	inform	148987.0	1090.0	0.000451755261294	2.32999302114e-05	-2.96469021053
1684	infrastructur	7961.0	1.0	2.41391774796e-05	2.13760827627e-08	-7.02931875204
1685	ingredi	13382.0	1.0	4.05766201523e-05	2.13760827627e-08	-7.5486746523
1686	inher	5339.0	1.0	1.61888039899e-05	2.13760827627e-08	-6.62980250145
1687	inherit	5563.0	1.0	1.68680120989e-05	2.13760827627e-08	-6.67090166303
1688	initi	56116.0	1.0	0.000170153760011	2.13760827627e-08	-8.98218510879
1689	injur	7574.0	1.0	2.29657241843e-05	2.13760827627e-08	-6.97948546142
1690	injuri	23935.0	1.0	7.257520575e-05	2.13760827627e-08	-8.13010595478
1691	inmat	6718.0	1.0	2.03701789107e-05	2.13760827627e-08	-6.85955462313
1692	inner	13545.0	1364.0	4.10708653388e-05	2.91569768884e-05	-0.34260476907
1693	innoc	11530.0	4649.0	3.49610245372e-05	9.93774087639e-05	1.04469095547
1694	innov	14020.0	1.0	4.25111503912e-05	2.13760827627e-08	-7.59524901354
1695	input	7004.0	1.0	2.12373821213e-05	2.13760827627e-08	-6.90124554636
1696	inquiri	9136.0	1.0	2.77019878726e-05	2.13760827627e-08	-7.16698678485
1697	insect	8814.0	408.0	2.6725626216e-05	8.72144176719e-06	-1.11983832395
1698	insert	6067.0	1.0	1.83962303441e-05	2.13760827627e-08	-6.7576283809
1699	insid	78526.0	39013.0	0.000238104892698	0.000833945116822	1.25345629082
1700	insight	11591.0	1.0	3.51459874597e-05	2.13760827627e-08	-7.40499306684
1701	insist	27205.0	512.0	8.24904312692e-05	1.09445543745e-05	-2.01984028683
1702	inspect	8128.0	1.0	2.46455513823e-05	2.13760827627e-08	-7.05007902277
1703	inspector	8652.0	1.0	2.62344132086e-05	2.13760827627e-08	-7.11255464003
1704	inspir	21355.0	1720.0	6.47521837807e-05	3.67668623519e-05	-0.565970466422
1705	instal	19522.0	1.0	5.91941995676e-05	2.13760827627e-08	-7.92630616669
1706	instanc	10885.0	1.0	3.30052690448e-05	2.13760827627e-08	-7.34214982662
1707	instant	11520.0	1408.0	3.49307027466e-05	3.00975245299e-05	-0.148923250486
1708	instantli	6476.0	1.0	1.96363915787e-05	2.13760827627e-08	-6.82286716775
1709	instead	75298.0	4453.0	0.000228317018699	9.51876965424e-05	-0.874884400643
1710	instinct	6076.0	820.0	1.84235199556e-05	1.75283878654e-05	-0.0498063764114
1711	institut	52550.0	1.0	0.000159341009491	2.13760827627e-08	-8.91652922926
1712	instruct	38321.0	1.0	0.000116196133676	2.13760827627e-08	-8.60076218073
1713	instructor	9912.0	1.0	3.00549588215e-05	2.13760827627e-08	-7.24851027626
1714	instrument	23831.0	2502.0	7.22598591279e-05	5.34829590723e-05	-0.300905695051
1715	insur	32928.0	1.0	9.98435920173e-05	2.13760827627e-08	-8.44908749159
1716	intact	5350.0	1.0	1.62221579596e-05	2.13760827627e-08	-6.63186069284
1717	integr	31825.0	1.0	9.64990985165e-05	2.13760827627e-08	-8.41501627638
1718	intellectu	17615.0	1.0	5.34118341043e-05	2.13760827627e-08	-7.82351494373
1719	intellig	34928.0	1.0	0.000105907950133	2.13760827627e-08	-8.50805293174
1720	intend	23554.0	1.0	7.14199455289e-05	2.13760827627e-08	-8.11405978936
1721	intens	23690.0	553.0	7.18323218808e-05	1.18209737678e-05	-1.80445914858
1722	intent	20086.0	2259.0	6.09043485562e-05	4.8288570961e-05	-0.232109670439
1723	interact	25391.0	1.0	7.69900584582e-05	2.13760827627e-08	-8.18915891246
1724	interest	163248.0	1072.0	0.000494997166838	2.29151607216e-05	-3.07275330724
1725	interfer	5709.0	1.0	1.73107102413e-05	2.13760827627e-08	-6.69680800892
1726	interior	15301.0	1.0	4.63953717644e-05	2.13760827627e-08	-7.68268231768
1727	intern	103635.0	795.0	0.000314239876662	1.69939857964e-05	-2.91729712789
1728	internet	26983.0	1.0	8.18172875183e-05	2.13760827627e-08	-8.24997117001
1729	interpret	27934.0	1.0	8.47008898023e-05	2.13760827627e-08	-8.28460871682
1730	interrupt	8757.0	1.0	2.65527920097e-05	2.13760827627e-08	-7.12461751248
1731	interv	5708.0	1.0	1.73076780623e-05	2.13760827627e-08	-6.69663283155
1732	intervent	21021.0	1.0	6.37394359753e-05	2.13760827627e-08	-8.00028606999
1733	interview	57281.0	1.0	0.000173686248613	2.13760827627e-08	-9.00273311254
1734	intim	6143.0	1.0	1.86266759525e-05	2.13760827627e-08	-6.77007735412
1735	into	668172.0	48373.0	0.00202601714545	0.00103402525148	-0.672612671551
1736	introduc	31345.0	733.0	9.50436525687e-05	1.56686686651e-05	-1.80267319478
1737	introduct	11483.0	1.0	3.48185121214e-05	2.13760827627e-08	-7.39563181273
1738	invad	5653.0	738.0	1.71409082141e-05	1.57755490789e-05	-0.0830066850289
1739	invas	9412.0	1.0	2.85388692926e-05	2.13760827627e-08	-7.1967496028
1740	invent	13672.0	762.0	4.14559520791e-05	1.62885750652e-05	-0.934167522063
1741	inventori	7090.0	1.0	2.14981495202e-05	2.13760827627e-08	-6.91344947248
1742	invest	56890.0	1.0	0.000172500666602	2.13760827627e-08	-8.9958837107
1743	investig	69224.0	1.0	0.000209899563102	2.13760827627e-08	-9.19211175524
1744	investor	22410.0	1.0	6.79511326867e-05	2.13760827627e-08	-8.06427141975
1745	invis	7355.0	1310.0	2.23016769706e-05	2.80026684192e-05	0.227637930206
1746	invit	28618.0	1807.0	8.67749002779e-05	3.86265815522e-05	-0.809376731829
1747	involv	108610.0	797.0	0.000329324967474	1.70367379619e-05	-2.96167293744
1748	iraqi	25446.0	1.0	7.71568283064e-05	2.13760827627e-08	-8.19132269166
1749	irish	10833.0	1.0	3.28475957338e-05	2.13760827627e-08	-7.3373611629
1750	iron	20197.0	1960.0	6.12409204317e-05	4.18971222149e-05	-0.379598458238
1751	ironi	5818.0	1.0	1.76412177586e-05	2.13760827627e-08	-6.71572069201
1752	islam	22078.0	1.0	6.69444492395e-05	2.13760827627e-08	-8.04934576953
1753	island	24311.0	2198.0	7.37153050757e-05	4.69846299125e-05	-0.45038991979
1754	isol	18653.0	675.0	5.65592359663e-05	1.44288558648e-05	-1.36605843213
1755	isra	25640.0	1.0	7.77450710436e-05	2.13760827627e-08	-8.19891776399
1756	issu	175717.0	718.0	0.000532805407511	1.53480274236e-05	-3.54716930923
1757	it	4412196.0	821152.0	0.0133785683104	0.0175530131128	0.271571575751
1758	italian	12384.0	1.0	3.75505054526e-05	2.13760827627e-08	-7.47116944878
1759	item	40336.0	1.0	0.000122305974478	2.13760827627e-08	-8.65200850238
1760	itself	71093.0	1556.0	0.000215566705761	3.32611847788e-05	-1.86887930628
1761	jacket	15692.0	700.0	4.7580953776e-05	1.49632579339e-05	-1.15683482524
